main_id,incident_id,incident_type,region_of_incident,incident_date,incident_year,reported_month,number_of_dead,minimum_estimated_number_of_missing,total_number_of_dead_and_missing,number_of_survivors,number_of_females,number_of_males,number_of_children,region_of_origin,cause_of_death,migration_route,location_of_death,information_source,coordinates,unsd_geographical_grouping,article_title,source_quality,url,lon,lat,death_cause_clean
2020.MMP00544,2020.MMP00544,Incident,North America,2020-08-10,2020,August,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.84205 31.704967,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.84205,31.704967,Mixed or unknown
2020.MMP00545,2020.MMP00545,Incident,North America,2020-08-10,2020,August,1.0,,1,,,1.0,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.89444 31.89555,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.89444,31.89555,Harsh environmental conditions
2020.MMP00546,2020.MMP00546,Incident,North America,2020-08-09,2020,August,1.0,,1,,,1.0,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"Ash Main Canal, Calexico, Imperial County, California, USA",Imperial County Coroner's Office, -115.4137376 32.7155792,Northern America,,5.0,,-115.4137376,32.7155792,Drowning
2020.MMP00547,2020.MMP00547,Incident,Mediterranean,2020-08-10,2020,August,1.0,,1,37.0,,1.0,1.0,Northern Africa,Drowning,Central Mediterranean,"Off the coast of Annaba, Algeria","D Zair Daily, Algerie 360", 7.81682501 37.0217357,Uncategorized,"Algérie : Un enfant de 3 ans mort parmi les harragas en direction d’Italie Un petit garçon, âgé d’à peine 3 ans, a trouvé la mort lundi, suite au renversement d’une embarcation de migration clandestine à destination des côtes italiennes.",1.0,https://archive.ph/Q8etG,7.81682501,37.0217357,Drowning
2020.MMP00548,2020.MMP00548,Incident,Mediterranean,2020-08-10,2020,August,2.0,,2,,,,2.0,Sub-Saharan Africa (P),Drowning,Western Mediterranean,"Port of Valencia, Spain ",La Provincias, -0.29869716 39.4298266,Uncategorized,Dos menores mueren tras lanzarse de un barco carguero en el puerto de Valencia,1.0,https://archive.vn/tYxXC#selection-383.28-383.106,-0.29869716,39.4298266,Drowning
2020.MMP00549,2020.MMP00549,Incident,Caribbean,2020-08-10,2020,August,,5.0,5,12.0,1.0,4.0,,Caribbean,Drowning,,"Off the coast of Miches, El Seibo, Dominican Republic","Al Momento, Diario Libre", -69.03937254 19.07040694,Caribbean,MICHES: Rescatan con vida a 12 de 17 náufragos de yola iba a PR; Defensa Civil de Miches lleva tres días solicitando un helicóptero para buscar a náufragos,3.0,https://archive.ph/LYrGq,-69.03937254,19.07040694,Drowning
2020.MMP00550,2020.MMP00550,Incident,South America,2020-08-10,2020,August,2.0,,2,3.0,1.0,1.0,1.0,Caribbean,Vehicle accident / death linked to hazardous transport,,"Ñiquen, Ñuble, Puntilla Province, Chile.",La Discusion, -72.0626077 -36.2362668,South America,Muerte de menor haitiana de 6 meses eleva a dos las víctimas de accidente en Ñiquén,1.0,https://archive.ph/fcth6,-72.0626077,-36.2362668,Vehicle accident
2020.MMP00551,2020.MMP00551,Incident,Central America,2020-08-11,2020,August,1.0,,1,,,1.0,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Libramiento México II Highway, close to Nueva Ciudad Guerrero, Tamaulipas, Mexico",Lider Web, -99.181793 26.5540654,Central America,Hayan hombre entre brechas con varios días de fallecido,1.0,https://archive.ph/P2SjC,-99.181793,26.5540654,Harsh environmental conditions
2020.MMP00552,2020.MMP00552,Incident,Central America,2020-08-11,2020,August,1.0,,1,,,1.0,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"Río Bravo, close to Parque Alamedas, Ciudad Acuña, Coahuila, Mexico",La Rancherita, -100.9163189 29.31828295,Central America,Recuperan cuerpo de hombre ahogado en el río Bravo en Acuña,1.0,https://archive.vn/gDdMw,-100.9163189,29.31828295,Drowning
2020.MMP00553,2020.MMP00553,Incident,North America,2020-08-11,2020,August,1.0,,1,,,1.0,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.50681 31.84451,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.50681,31.84451,Harsh environmental conditions
2020.MMP00554,2020.MMP00554,Incident,North America,2020-08-12,2020,August,1.0,,1,,,1.0,,Central America,Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.62151 31.59327,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.62151,31.59327,Mixed or unknown
2020.MMP00555,2020.MMP00555,Incident,Caribbean,2020-08-12,2020,August,1.0,,1,,1.0,,,South America,Violence,,"Erin Road, Municipality Of San Fernando, South West of Trinidad Island, Trinidad and Tobago",Primicia, -61.543683 10.1271529,Caribbean,Aumentan casos de venezolanas asesinadas en el exterior,1.0,https://archive.ph/q9h1N,-61.543683,10.1271529,Violence
2020.MMP00556,2020.MMP00556,Incident,Central America,2020-08-12,2020,August,1.0,,1,,1.0,,,Caribbean,Sickness / lack of access to adequate healthcare,Darien Gap,"Santo Tomás Hospital, Panama City, Panama - She was transferred there from the Peñita transit center in the Darien Gap",National Migration Service , -79.5342573 8.9699661,Central America,,5.0,https://archive.vn/cVx4P,-79.5342573,8.9699661,Sickness inadequate healthcare access
2020.MMP00557,2020.MMP00557,Incident,Central America,2020-08-14,2020,August,1.0,,1,,,1.0,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Las Pistolas Ranch, Ciudad Acuña, Coahuila, Mexico","Super Channel 12, Instituto Nacional de Migración (Grupos Beta)", -100.9514187 29.3232963,Central America,SEDENA y Beta ubicaron el cuerpo de una persona con estas características,5.0,https://archive.vn/NCm2V,-100.9514187,29.3232963,Harsh environmental conditions
2020.MMP00558,2020.MMP00558,Incident,Mediterranean,2020-08-15,2020,August,2.0,,2,3.0,,2.0,,Northern Africa,Vehicle accident / death linked to hazardous transport,Western Mediterranean,"At the port of Valencia, Spain - They were found dead inside a container on the Liberian ship ""Sag Good Timing"", coming from Algeria.","Europa Press, Las Provincias", -0.3169267 39.4480851,Uncategorized,Mueren dos polizones que viajaban ocultos en el contenedor de un barco en el Puerto de València; Dos polizones mueren asfixiados en el contenedor de un barco en Valencia,3.0,https://archive.vn/kg1n1,-0.3169267,39.4480851,Vehicle accident
2020.MMP00559,2020.MMP00559,Incident,North America,2020-08-15,2020,August,1.0,,1,,,1.0,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.673817 32.44195,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.673817,32.44195,Harsh environmental conditions
2020.MMP00560,2020.MMP00560,Incident,North America,2020-08-16,2020,August,1.0,,1,,,1.0,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.606917 32.132167,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.606917,32.132167,Harsh environmental conditions
2020.MMP00561,2020.MMP00561,Incident,North America,2020-08-16,2020,August,1.0,,1,,,1.0,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.239067 31.447517,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.239067,31.447517,Harsh environmental conditions
2020.MMP00562,2020.MMP00562,Incident,Europe,2020-08-16,2020,August,2.0,,2,10.0,,1.0,,Western Asia,Vehicle accident / death linked to hazardous transport,Western Balkans,"On the regional road Strumica-Stip, at the Radovish junction, North Macedonia",Ministry of Internal Affairs, 22.4425008 41.6264318,Southern Europe,,5.0,https://archive.ph/jDfnC,22.4425008,41.6264318,Vehicle accident
2020.MMP00563,2020.MMP00563,Incident,North America,2020-08-16,2020,August,2.0,,2,,,2.0,1.0,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Barry Goldwater Range, Yuma County, Arizona, USA (see GPS coordinates for exact location)",Yuma County Medical Examiner, -113.41962 32.14783,Northern America,,5.0,,-113.41962,32.14783,Harsh environmental conditions
2020.MMP00564,2020.MMP00564,Incident,North America,2020-08-16,2020,August,1.0,,1,,,1.0,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"Río Bravo, Eagle Pass, Maverick County, Texas, USA",La Rancherita, -100.5100357 28.70869162,Northern America,"Localizan a joven ahogado en el río Bravo, su cuerpo fue recuperado en Eagle Pass",1.0,http://archive.ph/bC8ff,-100.5100357,28.70869162,Drowning
2020.MMP00565,2020.MMP00565,Incident,North America,2020-08-17,2020,August,1.0,,1,,1.0,,,South America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"About 2 miles south of Hondale Road, between Deming and Columbus, Luna County, New Mexico, USA","EL Paso Times,  KFOX", -107.7978734 32.1232535,Northern America,Ecuadorian migrant dies after being found by Border Patrol in Southern New Mexico desert,3.0,http://archive.vn/jhFMN,-107.7978734,32.1232535,Harsh environmental conditions
2020.MMP00566,2020.MMP00566,Incident,Europe,2020-08-17,2020,August,2.0,,2,,,2.0,,Southern Asia,Drowning,Western Balkans,"Drina River, at the Serbia-Bosnia border",IOM Serbia, 19.2401933 44.0157498,Southern Europe,,4.0,,19.2401933,44.0157498,Drowning
2020.MMP00567,2020.MMP00567,Incident,Eastern Africa,2020-08-17,2020,August,6.0,8.0,14,9.0,,14.0,,Eastern Africa,Drowning,Horn of Africa to Yemen crossing,"Off the coast of Guehere, near Khôr 'Angar, Djibouti (abandoned at sea by smugglers)",IOM Djibouti medical team and local authorities, 43.35831959 12.3906944,Uncategorized,,5.0,,43.35831959,12.3906944,Drowning
2020.MMP00568,2020.MMP00568,Incident,North America,2020-08-17,2020,August,1.0,,1,,,1.0,,Central America,Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.680783 31.7092,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.680783,31.7092,Mixed or unknown
2020.MMP00569,2020.MMP00569,Incident,Mediterranean,2020-08-17,2020,August,10.0,35.0,45,37.0,,43.0,5.0,Sub-Saharan Africa (P),Drowning,Central Mediterranean,"Approximately 5 nautical miles off the coast of Zuwara, Libya",IOM Libya, 12.35586152 33.69347506,Uncategorized,,4.0,,12.35586152,33.69347506,Drowning
2020.MMP00571,2020.MMP00571,Incident,South America,2020-08-18,2020,August,1.0,,1,,1.0,,,South America,Violence,,"Mamatoco Neighborhood, Santa Marta City, Magdalena Department, Colombia",Comisionado Presidencial para Derechos Humanos de Atención a las Víctimas, -74.174858 11.227466,South America,Humberto Prado condena asesinato de migrante venezolana en Colombia,5.0,https://archive.ph/dPPyf,-74.174858,11.227466,Violence
2020.MMP00572,2020.MMP00572,Incident,Central America,2020-08-18,2020,August,1.0,,1,,,1.0,,Central America,Drowning,US-Mexico border crossing,"Río Bravo, Matamoros, Tamaulipas, Mexico","EFE, Sin Embargo, The New York Times", -97.49764826 25.88051143,Central America,"Guatemalteco muere ahogado en el Río Bravo, entre México y Estados Unidos, Guatemalan Man Seeking Asylum Drowns Along US-Mexico Border",3.0,https://archive.ph/llrbP,-97.49764826,25.88051143,Drowning
2020.MMP00573,2020.MMP00573,Incident,Central America,2020-08-18,2020,August,1.0,,1,,,1.0,,Latin America / Caribbean (P),Vehicle accident / death linked to hazardous transport,,"Camino a La Garrida, Irapuato, Guanajuato, Mexico","El Sol de Irapuato, am", -101.3697855 20.7352385,Central America,Encuentran a migrante muerto en La Garrida,3.0,https://archive.vn/8u0v3,-101.3697855,20.7352385,Vehicle accident
2020.MMP00574,2020.MMP00574,Incident,North America,2020-08-18,2020,August,1.0,,1,,,1.0,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"In a canal, in the area near Bowie High School, El Paso County, Texas, USA",El Paso Times, -106.4575519 31.7632855,Northern America,El Paso Fire Department water rescue team retrieves body from border canal in South Side,1.0,https://archive.ph/9AAYy,-106.4575519,31.7632855,Drowning
2020.MMP00575,2020.MMP00575,Incident,South America,2020-08-18,2020,August,1.0,,1,,,1.0,,South America,Violence,,"""Trocha Vigilancia"", Sand bank township, Cúcuta, Colombia",La Opinión, -72.4966896 7.8890971,South America,Cúcuta una ciudad Froteriza y Violenta,1.0,https://archive.ph/8TVPt,-72.4966896,7.8890971,Violence
2020.MMP00576,2020.MMP00576,Incident,North America,2020-08-18,2020,August,1.0,,1,,,1.0,1.0,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Sonoran Desert, Arizona, USA","Expreso Press, Mega News", -112.9161399 32.2480009,Northern America,"Santos, el mexicano que murió deshidratado en el desierto",3.0,https://archive.ph/I96H2,-112.9161399,32.2480009,Harsh environmental conditions
2020.MMP00577,2020.MMP00577,Incident,North America,2020-08-18,2020,August,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.073668 31.920578,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.073668,31.920578,Mixed or unknown
2020.MMP00578,2020.MMP00578,Incident,North America,2020-08-18,2020,August,1.0,,1,,,1.0,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -110.756196 31.539538,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-110.756196,31.539538,Harsh environmental conditions
2020.MMP00580,2020.MMP00580,Incident,North America,2020-08-19,2020,August,1.0,,1,,,1.0,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.821 31.80283,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.821,31.80283,Harsh environmental conditions
2020.MMP00581,2020.MMP00581,Incident,Europe,2020-08-19,2020,August,1.0,,1,,,1.0,,Northern Africa,Drowning,English Channel to the UK,"Body washed up on the beach of Sangatte, Pas-de-Calais, France","French Interior Ministry (French Minister Delegate in charge of Citizenship),  Préfecture Maritime de la Manche et la Mer du Nord, The Guardian, Independent", 1.756665 50.946696,Western Europe,Channel crossings: 16-year-old Sudanese boy washed up on French beach after drowning trying to reach UK,5.0,https://archive.ph/60LlH,1.756665,50.946696,Drowning
2020.MMP00582,2020.MMP00582,Incident,Northern Africa,2020-08-19,2020,August,15.0,,15,,,,,Sub-Saharan Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Western Africa / Atlantic route to the Canary Islands,"81 miles south-west of Gran Canaria, Canary Islands, Spain","EFE, El País, Europa Press", -16.69001543 25.64504986,Uncategorized,Localizan un cayuco con entre 8 y 10 cadáveres a 80 millas de Gran Canaria; Salvamento confirma que hay entre 8 y 10 cadáveres en el cayuco semihundido; La Guardia Civil recupera 15 cuerpos sin vida a bordo del cayuco localizado el miércoles,3.0,https://archive.ph/5x6xw,-16.69001543,25.64504986,Harsh environmental conditions
2020.MMP00583,2020.MMP00583,Incident,Central America,2020-08-19,2020,August,1.0,,1,,,1.0,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"Río Bravo, around Paseo del Río, Piedras Negras, Coahuila, Mexico","Zócalo, Instituto Nacional de Migración (Grupos Beta)", -100.5122109 28.7037675,Central America,Muere migrante ahogado en el río,5.0,http://archive.vn/LJdwj,-100.5122109,28.7037675,Drowning
